SITE_ID,CatAreaSqKm,WsAreaSqKm,CatAreaSqKmRp100,WsAreaSqKmRp100,HydrlCondWs,OMHWs,DamDensWs,DamNIDStorWs,DamNrmStorWs,NABD_DensWs,NABD_NIDStorWs,NABD_NrmStorWs,MineDensWs,MineDensWsRp100,AgKffactWs,FertWs,ManureWs,NPDESDensWs,NPDESDensWsRp100,SuperfundDensWs,HUDen2010Ws,HUDen2010WsRp100,PopDen2010Ws,PopDen2010WsRp100,PctOw2013Ws,PctIce2013Ws,PctUrbOp2013Ws,PctUrbLo2013Ws,PctUrbMd2013Ws,PctUrbHi2013Ws,PctDecid2013Ws,PctConif2013Ws,PctMxFst2013Ws,PctShrb2013Ws,PctGrs2013Ws,PctHay2013Ws,PctCrop2013Ws,PctWdWet2013Ws,PctHbWet2013Ws,PctOw2013_WsRp100,PctIce2013_WsRp100,PctUrbOp2013_WsRp100,PctUrbLo2013_WsRp100,PctUrbMd2013_WsRp100,PctUrbHi2013_WsRp100,PctDecid2013_WsRp100,PctConif2013_WsRp100,PctMxFst2013_WsRp100,PctShrb2013_WsRp100,PctGrs2013_WsRp100,PctHay2013_WsRp100,PctCrop2013_WsRp100,PctWdWet2013_WsRp100,PctHbWet2013_WsRp100,PctFrstLoss2013Ws,PctFrstLoss2013WsRp100,PctImp2013Ws,PctImp2013_RipBuf100WsRp100,PctNOT_PRINCIPLEWs,PctSANDSTONEWs,PctSEMICONSOL_SANDWs,PctVOLCANICWs,PctSANDSTONE_CARBONATEWs,PctUNCONSOL_SAND_GRAVELWs,PctCARBONATEWs,ClayWs,PctCarbResidWs,PctNonCarbResidWs,PctAlkIntruVolWs,PctSilicicWs,PctExtruVolWs,PctColluvSedWs,PctGlacTilClayWs,PctGlacTilLoamWs,PctGlacTilCrsWs,PctGlacLakeCrsWs,PctGlacLakeFineWs,PctHydricWs,PctEolCrsWs,PctEolFineWs,PctSalLakeWs,PctAlluvCoastWs,PctCoastCrsWs,PctWaterWs
MSRO-1021,1.5462,420.9318,0.4788,106.1694,4.819858941,0.997880637,0.019005454,4922.997977,1037.346002,0,0,0,0,0,0.093329898,5.071233392,0.480953684,0,0,0,3.066101338,3.066235345,6.824545722,6.822082591,0.561682439,0,2.583482645,0.684196347,0.084027864,0.005131473,7.252481281,18.55882592,17.51649555,4.962561631,3.178519656,17.51991653,4.837481986,20.59452386,1.655968972,0.156824848,0,1.430073072,0.391638269,0.042385094,0.002543106,5.970364342,12.27980944,13.83364698,2.29472899,1.883593578,15.63586118,6.400996897,37.29549192,2.381194581,1.376731337,0.671379889,0.435138186,0.239967448,74.9265558,0,25.0734442,0,0,0,0,31.88059546,51.24374067,48.75625933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSRO-1022,2.3769,2824277.831,0.2223,451264.9014,22.28811222,1.689449406,0.01333155,127026.0534,69063.5153,0.008106143,150289.7546,78900.36694,0.000837028,0.000565078,0.120510111,21.89255807,2.28276435,0.000755945,0.001987746,0.000861105,11.92948656,9.698565362,27.14114742,21.99333113,1.534376453,0.005890692,2.81163676,1.671393454,0.787868504,0.269338753,14.41713946,3.816405055,2.353410127,8.907067663,21.83062728,9.325426305,28.14715827,1.99092563,1.205930214,0.757740473,0.002703002,2.988149435,1.491766206,0.594406188,0.163157183,18.30170209,3.728573782,3.324192454,8.793573016,21.94989302,10.19628295,20.21729437,4.694686344,2.531811352,0.059351838,0.046800848,1.498231281,1.212160583,45.56210011,22.82920977,1.240355556,0.952369898,5.748666495,14.25993911,8.748147919,26.41162298,6.172019009,26.84536923,0.086998049,2.799449237,0.014467702,14.07845153,1.426142629,20.65801431,0.309740986,3.577196956,1.293235233,0.181753149,4.147534425,6.399390499,0.00042494,10.41260001,0,0.935367307
MSSS-1081,5.9364,5.9364,0.2529,0.2529,138.213313,1.374004324,0,0,0,0,0,0,0,0,0.427850212,43.71513038,0,0,0,0,2.439027725,2.399993341,5.529055603,5.422645053,0,0,4.063068526,0.576106731,0.318374773,0.015160703,1.030927835,0,0.39417829,0,0,0.939963614,92.66221953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.56185567,0,0,0,0,0,0,100,0,14.68414039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
MSSS-1082,1.1097,18.7029,0.5031,3.7521,190.0042419,0.359052257,0,0,0,0,0,0,0,0,0.243048939,36.36624802,0,0,0,0,17.33333917,6.474162741,42.62926556,16.83345341,7.593474809,0,6.939030845,3.921851691,2.887252779,0.534141764,0,0,0,0,0,0,70.18911506,7.415427554,0.375342861,8.011513552,0,8.251379228,4.173662749,2.61453586,0.38378508,0,0,0,0,0,0,67.40225474,7.963540417,0.527704485,0,0,3.973437274,3.846725834,0,0,0,0,0,100,0,48.84329002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
MSRF-0001,0.4437,11.4687,0.1134,2.1078,40.34905243,0.458932449,0,0,0,0,0,0,0,0,0.006529075,0.504904654,0.084046143,0,0,0,2.830827013,2.796256648,5.202933491,5.126358887,0.102016794,0,1.616573805,0.462999294,0.062779565,0,3.680452013,48.53645139,40.13183709,1.49886212,1.757827827,2.087420545,0,0.062779565,0,0,0,1.110162254,0.085397096,0,0,3.15969257,48.12126388,43.72331341,0.768573868,0.256191289,2.604611443,0,0.170794193,0,1.946166523,0.170794193,0.272855685,0.064047822,0,0,100,0,0,0,0,23.96360983,0,1.836302284,0,0,0,0,0,0,0,0,0,0,0,0,0,98.16369772,0,0
MSRF-0002,0.1035,357.1542,0.0774,72.9045,8.192757672,0.388748931,0.002799911,455.8797293,0,0.002799911,455.8797293,0,0,0,0.02155159,1.489144185,0.458325564,0,0,0,3.078305425,3.046688252,5.755737664,5.671483313,0.200837621,0,3.259012494,0.393359507,0.052666327,0.003023904,4.288147808,35.28946321,25.04195667,6.056627642,3.817678751,4.421451575,0.02267928,16.49942798,0.651651304,0.107400778,0,1.731991852,0.155545954,0.030862292,0,4.096043454,17.30016666,21.07277329,3.136843405,2.550459848,5.09598173,0.0148139,43.64915746,1.05425591,2.779219732,2.676378001,0.338823399,0.15468181,0,0,100,0,0,0,0,26.0586399,0,94.34151971,0,0,0,0,0,0,0,0,0,0,0,0,0,5.658480287,0,0
MSRF-0003,2.925,347.6799,0.3681,76.5576,29.06261081,0.46757942,0.028762088,12484.51843,4250.199796,0.008628627,10150.10152,4250.199796,0.002876209,0,0.037599706,6.049889856,5.928052786,0,0,0,6.287101513,6.132278862,13.13261686,12.83272996,0.24488042,0,4.175910083,1.961631949,0.513058132,0.152208972,1.343736005,35.41214203,24.11088475,5.044122482,3.465083831,14.51343607,0.192590944,8.258113282,0.447049139,0.089344494,0,2.540440139,0.993369698,0.331515095,0.051725759,2.314727734,25.01998495,29.60711935,3.893538982,2.708548857,11.36791122,0.201025111,19.51001599,0.971033575,1.826766517,1.461252704,1.35949274,0.725888743,0,0,100,0,0,0,0,20.59570571,0,43.3285617,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6714383,0,0
MSRF-0004,4.2705,17.7399,0.5922,3.3651,37.37068553,0.450246138,0,0,0,0,0,0,0,0,0.000852316,0.036223429,0.076708437,0,0,0,2.958313539,2.905764352,5.3343925,5.203108445,0,0,1.922784232,0.410938055,0.020293237,0,3.236771346,61.69144133,31.34797829,0.436304601,0.395718127,0.273958703,0,0.263812085,0,0,0,0.508157261,0.026745119,0,0,3.476865472,49.47847018,45.17250602,0,0,0,0,1.337255951,0,0.532697479,0.320941428,0.229009183,0.019791388,0,0,100,0,0,0,0,23.54580742,0,14.47415149,0,0,0,0,0,0,0,0,0,0,0,0,0,85.52584851,0,0
MTS9-0922,2.0151,31.0932,0.2889,4.176,0.015660002,1.0802262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373078359,1.389876365,2.186796564,2.272769397,0,0,0.017367141,0,0,0,0.008683571,89.47261781,0,9.77770059,0.280768785,0,0,0.167882367,0.274979738,0,0,0.129310345,0,0,0,0,92.34913793,0,4.245689655,0.150862069,0,0,1.163793103,1.961206897,0.043417853,0.086206897,0.030797731,0.051508621,100,0,0,0,0,0,0,5.86641629,0,24.89869168,0,0,0,0,0,0,0,75.10130832,0,0,0,0,0,0,0,0
MTR9-0901,5.9985,25309.0296,0.9765,4491.8595,12.14033186,0.959881624,0.005136507,12951.01312,9390.793091,0.004030182,10018.57125,6953.857818,0.00023707,0.000667875,0.013916676,0.913858199,0.025384458,0.000316093,0.0008905,0.000276581,3.722932444,3.015928437,7.748424252,6.33465556,0.408443554,0.006671137,0.755282218,0.502621799,0.296502873,0.054763064,0.008378038,55.52306478,0.020393907,20.22767993,16.37056444,2.994604345,0.740723777,0.779609108,0.911488523,0.382552037,0.000781414,1.148878321,0.630560684,0.246746364,0.029373136,0.008174788,56.53204647,0.016289468,17.11740539,13.57443616,4.448447241,0.459631473,2.432139741,2.832904725,0.2802482,0.190564732,0.501759815,0.566109692,82.29757651,0,0,0,0,17.70242349,0,15.60833728,6.819576757,37.08605169,0,27.94705649,0,0,0,1.297351203,5.939740574,12.88782917,0,0,0,0,0,8.02239411,0,0
MTS9-0923,23.8941,50.0121,3.4056,8.4897,11.18748309,1.451820326,0,0,0,0,0,0,0,0,0.003600569,0.176519282,0,0,0,0,0.164779323,0.164779323,0.288008687,0.288008687,0,0,0.008997823,0,0.001799565,0,0.007198258,14.11578398,0.003599129,48.41548345,34.46885854,0.050387806,0,1.320880347,0.912379204,0,0,0.031803244,0,0.010601081,0,0.042404325,27.95505142,0,39.23460193,19.19855825,0.286229195,0,7.653980706,5.226333086,0,0,0.109845417,0.118838121,100,0,0,0,0,0,0,27.34469524,0,93.32181612,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67818388,0,0
MTR9-0902,4.4847,1865.0043,0.3762,321.4683,31.31901073,1.14461726,0,0,0,0,0,0,0.000536192,0,0.005549498,0.49299377,0.005691944,0,0,0,1.6002428,1.516564135,1.995433037,1.8865263,1.807620497,0.089082905,0.548492033,0.167838755,0.02132971,0.000868631,1.423830497,74.94034196,0.10978527,9.607827714,4.475185392,0.775011618,0.308412158,2.633784812,0.724968838,0.56860972,0.037235398,0.711952003,0.19401602,0.037795328,0.000559931,1.185933419,79.92032185,0.144182179,5.738170762,2.890082786,0.843255774,0.130463875,5.31626291,1.675032966,0.428090166,0.282205119,0.119855112,0.151713248,58.25245014,0,0,0,0,41.74754986,0,13.52775527,0,61.13881346,0,0,0,0,0,0,0,0,0,0,0,0,0,37.94468463,0,0.916501908
MTR9-0903,0.4851,226705.5387,0.054,30853.3311,7.503796576,1.01927095,0.008513246,154902.512,122760.4426,0.005725489,154609.2567,122593.2113,0.000110275,0,0.083391946,3.985683972,1.82E-05,3.09E-05,0.000162057,7.06E-05,0.886781265,0.879180027,1.827357041,1.769933646,0.858002593,0.000709025,0.641213094,0.262743162,0.084040558,0.01387959,0.179444976,11.80327078,0.075901057,21.34553081,34.61890316,1.89099672,18.19093756,0.512891792,1.021758495,0.835938263,0.000262532,0.754973261,0.329816575,0.091197932,0.009209054,0.272424069,14.25117044,0.118556729,27.50222941,37.98000664,2.592942387,9.331513964,2.257428858,3.545713416,0.032543713,0.03413505,0.254950513,0.286974461,63.51693431,19.54651208,0,0.700108259,2.775502414,5.249042158,0,27.84961336,1.848558409,47.16111742,0.715444408,7.199463627,0.000177852,0,0,22.57999257,1.737875406,0,1.792327053,0,0,0,0,8.128379485,0,0.591508266
MTR9-0904,3.4101,12255.5817,0.6444,1868.9562,14.5494316,0.843918562,0.005303706,21724.82223,12908.04387,0.003834987,17263.06933,11418.83566,0,0,0.052094203,1.300389511,0.000268041,0,0,0,0.351668718,0.336662988,0.606854559,0.579186641,0.204210625,0.000234995,0.378525484,0.109794054,0.029344996,0.006256741,0.038061841,15.82544221,0.004846771,20.65097571,50.85432053,2.23093205,7.870304516,0.699815008,1.044728868,0.379174215,0,0.505485361,0.162523873,0.036597968,0.005682316,0.061446063,13.40915855,0.008379009,21.6018064,48.64669381,2.922251468,5.184824556,3.162112627,3.884633572,0.053659632,0.006500955,0.13839933,0.186595705,70.22577802,24.3378925,0,0,5.436329473,0,0,25.38138794,0.731825728,80.05923048,0,0.85430951,0,0,0,0,0.221174324,0,0,0,0,0,0,18.13345996,0,0
MTS9-0924,1.1421,139.2876,0.2358,28.4472,0.09364531,1.081410287,0,0,0,0,0,0,0,0,0.003533444,0.416453439,0.010157401,0,0,0,0.338360475,0.354363404,0.522040777,0.556417921,0.007107596,0,0.059445349,0,0,0,0.062029929,77.85337675,0.03036882,9.701868652,11.43935282,0.301749761,0,0.037476416,0.017445918,0.018982536,0,0.104403948,0,0,0,0.113895216,84.80131612,0.066438876,7.570868135,7.102632245,0.174006581,0,0.03163756,0.01581878,0.005815306,0.003163756,0.026944251,0.050240445,100,0,0,0,0,0,0,19.96755486,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTR9-0905,12.8997,47703.4641,1.7424,9000.9612,11.41935439,1.074030032,0.002934797,98661.88167,80626.40389,0.002494578,99483.09215,81518.79935,0.00044022,0,0.021312511,2.523001169,1.04E-05,6.29E-05,0.000222198,0.00014674,1.945832414,1.939364143,3.952091281,3.8646787,0.792174546,0.002169654,0.677079131,0.415794332,0.197564898,0.028828095,0.062957692,33.52653314,0.092289524,30.98108403,25.19635508,2.418888485,3.776716291,0.463953099,1.118071633,0.314976361,0.00065993,1.093513213,0.584887534,0.212327323,0.021807671,0.09232014,31.12725561,0.115837629,29.60179853,24.18969654,4.914375145,2.910189192,1.572902014,3.177860604,0.093834695,0.078401627,0.366754101,0.488084373,71.40442763,0.322880325,0,3.327188559,0,24.94550349,0,18.64507911,4.829502099,46.81108536,3.400071946,28.24688071,0.000845222,0,0,0,1.705974221,0,2.103622701,0,0,0,0,12.60778628,0,0.294231462
MTR9-0906,23.7501,13955.2326,5.4081,2233.8585,6.791117416,0.919952955,0.011035287,15629.24987,10161.49255,0.007452402,15033.44432,9731.875664,7.17E-05,0,0.007015529,1.591832135,0.012242956,0.000143315,0.000447656,0.000214973,1.029397873,1.087647666,2.201089449,2.365456555,0.226044244,0.00088354,0.407421371,0.180048593,0.077029171,0.020779303,0.203962204,15.79732609,0.002154031,35.16311366,42.96249781,0.925923657,1.671760025,0.822278663,1.360270412,0.693384324,0,0.626181241,0.242060024,0.065027443,0.016196426,0.220142472,12.22044545,0.005721126,33.89940246,38.73339111,1.515534267,2.039984223,3.719497234,5.847151665,0.097963254,0.028605629,0.222910323,0.295021533,6.133860499,90.50524532,0,0,3.360894178,0,0,26.0650268,2.945417764,83.93341362,0,5.536432979,0,0.113544507,0,0,0.363528158,0,0,0,0,0,0,7.107662971,0,0
MTR9-0907,40.7178,3095.8344,6.8499,403.668,2.989196622,0.931014391,0.023903087,10133.32523,5018.253108,0.011951544,7059.022653,3583.897317,0,0,0.03426706,0.83151686,0,0,0,0,0.073079965,0.07268888,0.141919619,0.140829625,0.486392295,0,0.234721857,0.060032281,0.001395423,5.81E-05,0.060729993,1.939754917,0.002238492,29.03544841,56.55976948,1.680903862,7.884113569,0.245943388,1.623575214,1.311647195,0,0.259297244,0.069785071,0.002898421,0.000222955,0.04905021,1.166949077,0.003790243,31.22737002,52.11361812,2.843128512,4.859983947,0.968741639,4.930883796,0.000116285,0,0.199232459,0.240568982,99.46252939,0,0,0,0.537470609,0,0,36.46022529,0.360949539,53.27581475,0,0.174079079,0,0,0,40.04315929,0,0,0,0,0,0,0,6.145997344,0,0
MTR9-0908,0.1071,491.9715,0.0621,96.7374,8.63339578,1.123158205,0,0,0,0,0,0,0,0,0.006386108,0.616952811,0,0,0,0,0.105036333,0.105025711,0.113849115,0.113815741,0.005122248,0,0.115250579,0.051039542,0.011707995,0.000548812,0,24.28988265,0,56.07873627,17.59693397,1.275805611,0.096590961,0.066406286,0.299834442,0.005582122,0,0.237240199,0.104199617,0.022328489,0.000930354,0,22.6922576,0,53.49626928,17.41808235,4.536404741,0.251195505,0.310738143,0.917328768,0.006036935,0.001860707,0.055316619,0.106823214,59.14366991,0,0,0,0,40.85633009,0,16.35145481,1.694000567,65.56642001,0,20.03237992,0,0,0,0,0,0,0,0,0,0,0,12.7071995,0,0
MTS9-0926,3.8637,3.8637,0.8676,0.8676,0.008411,0.783733516,0,0,0,0,0,0,0,0,0.000475192,0.030747729,0,0,0,0,1.459395265,1.466971836,2.319872624,2.331507239,0,0,0,0,0,0,0,9.736780806,0,2.935010482,87.32820871,0,0,0,0,0,0,0,0,0,0,0,17.63485477,0,2.385892116,79.97925311,0,0,0,0,0,0,0.207780107,0.092323651,100,0,0,0,0,0,0,13.11187282,0,89.33146983,0,0,0,0,0,0,0,10.66853017,0,0,0,0,0,0,0,0
MTR9-0909,0.1431,696.5559,0.0945,135.0468,3.645517431,1.032300018,0.007178175,7726.118234,5631.229884,0.00861381,8450.38648,6251.019337,0,0,0.01582626,1.088099893,0,0,0,0,0.172993351,0.172993351,0.166802734,0.166802734,0.052199687,0,0.188384019,0.042638358,0.003230179,0.000775243,0.157632718,36.84135042,0.012920715,19.34373106,38.94936501,3.172552268,0.524968635,0.400542153,0.246139613,0.032655346,0,0.38786554,0.10996188,0.006664356,0.003332178,0.489163757,33.87492336,0.021992376,21.671154,33.15983792,6.974915363,0.49316237,1.812038493,0.962333058,0.082434159,0.015994455,0.071247405,0.150367872,99.76807317,0,0,0,0.231926827,0,0,22.67903769,0,86.64424492,0,3.989787467,0,0,0,0,3.891460829,0,0,0,0,0,0,5.474506784,0,0
MTR9-0910,0.0405,167973.8661,0.0072,26736.5025,16.84777703,0.931715886,0.008382256,16678.02897,20490.64596,0.005613969,46667.49201,37929.90755,0.000232179,0,0.014049132,3.516518237,0.024042488,0.00010716,0.00037402,7.14E-05,1.02531853,0.782728119,2.218758294,1.691023281,0.637090176,0.028177598,0.408521585,0.253085084,0.126131585,0.032725448,0.15270179,12.0998901,0.017034078,48.38971727,30.50919812,1.217594229,3.452009134,0.762096051,0.966946489,0.719902313,0.003871112,0.495700962,0.252645611,0.094125251,0.019816728,0.177670584,11.97465936,0.025253116,48.47146107,27.3528241,1.522242485,2.177783351,3.026617262,3.227262055,0.074106707,0.050610584,0.276357031,0.273164289,36.48966844,56.84693412,0,0.679457303,5.85619902,0.127741121,0,24.60530221,3.38503175,75.34954326,0.497169303,9.331223877,0.050543934,0.499462517,0,0,1.683553856,0,0,0,0.74653488,0.005063288,0,7.862500761,0,0.589372575
MTR9-0911,0.1116,1533.0816,0.0594,272.5236,30.38321273,1.163209497,0,0,0,0,0,0,0.000652281,0,0.003077443,0.146466176,0.003869266,0,0,0,0.983019976,0.970477815,1.013197852,0.991709747,1.170700894,0.108369965,0.267578712,0.102969079,0.007690393,5.87E-05,1.025992354,75.84171645,0.048842801,10.11908955,5.278603566,0.432834104,0.01021472,2.390831643,0.35223174,0.530376085,0.043922802,0.401910146,0.099734482,0.009577152,0,0.760888231,80.98704112,0.052509214,6.114186074,3.354645249,0.752301819,0.014861098,5.179918363,0.983144212,0.493417963,0.321990462,0.080459122,0.094513283,62.3491274,0,0,0,0,37.6508726,0,13.31318763,0,62.97803718,0,0,0,0,0,0,0,0,0,0,0,0,0,37.02196282,0,0
MTR9-0912,0.1674,53614.6947,0.0369,10083.2778,10.58193334,1.076339569,0.003170773,88617.95707,72365.07744,0.002779089,89350.02926,73160.00306,0.000391684,0,0.022446386,2.480898463,9.23E-06,5.60E-05,0.000198348,0.000130561,1.831328768,1.795637165,3.714599808,3.562618914,0.729266859,0.001930441,0.65486263,0.396435345,0.182633139,0.026896917,0.057540568,33.28397895,0.089600995,30.98301257,25.42470078,2.368934687,4.065308797,0.462740115,1.046094178,0.315816946,0.000589094,1.046454358,0.555622895,0.19485628,0.019895316,0.086525435,31.13261741,0.117970567,29.95863309,24.10510796,4.799216183,3.000238672,1.586144934,3.016403059,0.086816124,0.074636444,0.351744228,0.465375813,68.28834334,3.293030036,0,2.960352957,3.26310988,22.19516378,0,19.33442057,6.117251657,49.38329044,3.025200664,26.03661529,0.000752033,0,0,0.023254259,1.517883865,0,1.875967224,0,0,0,0,11.73653013,0,0.283254434
MTS9-0927,6.2595,50.8356,1.2609,6.4674,41.69994313,0.381455412,0.019671254,1358.78951,582.3383613,0.019671254,1358.78951,582.3383613,0,0,0.152652078,11.40386658,0,0,0,0,0.113061973,0.113061973,0.324138103,0.324138103,0.150485093,0,2.142199561,0.619644501,0.054882799,0.005311239,0.038949083,0.311592663,0,18.98590751,16.99773387,0.224842433,55.31477941,2.393598187,2.752991998,0.918452547,0,4.36960757,0.570553855,0.013915948,0,0,0.23657111,0,18.50821041,15.2657946,1.001948233,25.06262176,15.76676872,18.28555525,0,0,0.511631612,0.688978569,100,0,0,0,0,0,0,30.57692037,0,56.10969478,0,0,0,0,0,0,0,0,0,0,0,0,0,43.89030522,0,0
MTR9-0913,1.4436,1703.961,0.5733,267.318,1.597027627,1.088201787,0.017606037,20703.97238,11703.85041,0.013497962,18489.59346,10560.10451,0,0,0.032013865,1.710725774,0,0,0,0,0.106140881,0.108032292,0.180799978,0.184742491,0.658324926,0,0.145196985,0.09670996,0.002271179,0,0.193895283,4.29902445,0.011514348,38.20640261,45.89988855,0.640155497,8.116294915,0.474623539,1.236366325,1.298229075,0,0.182815972,0.113460373,0.001683388,0,0.302336543,3.344555922,0.038044576,37.69140125,42.56784055,0.813076561,5.949431015,2.10490876,5.561241667,0.002482451,0.006060198,0.106674625,0.124557269,99.58389893,0,0,0,0.416101073,0,0,41.31722017,0,97.73774752,0,0.492159152,0,0,0,0,0,0,0,0,0,0,0,1.77009333,0,0
MTR9-0914,0.7119,4359.2607,0.2835,445.716,3.952464127,1.01310071,0.010552248,4890.421778,2913.750892,0.007111298,3737.529406,2367.120888,0,0,0.258859271,7.714631629,0,0,0,0,0.422510066,0.489513276,1.138792651,1.432396477,0.100172949,0,1.760046147,0.338445003,0.032806021,0.003633644,0.418963243,1.326568975,0.064228781,9.189175128,20.72264914,4.715044916,59.38406024,0.867511778,0.69536791,0.421209918,0,1.306437283,0.360431306,0.018980696,0.002423068,0.844035215,1.863540909,0.090461191,21.07624586,34.79000081,2.453355949,30.02705759,4.126887974,2.524432598,0.000165166,0.001413456,0.26211068,0.281350667,99.69807725,0,0,0,0,0,0,27.07363922,0,8.583677962,0,5.597896451,0,0,0,84.90254093,0,0,0,0,0,0,0,0.499171798,0,0
MTR9-0915,0.8487,3158.2305,0.3258,440.2944,0.697616084,1.010185814,0.004749495,565.1410054,290.1864319,0.003799596,472.9687336,239.0230099,0,0,0.0043651,0.284660224,0,0,0,0,0.402831133,0.390021301,1.194854159,1.170301623,0.05511314,0,0.449653691,0.110853214,0.028468473,0.004531018,0.517590467,18.90608681,0.014875418,24.03331866,51.8193748,0.591255135,0.701794882,1.195875349,1.409431642,0.047422815,0,0.999967295,0.18212814,0.045583137,0.008585165,0.039246468,12.68560309,0.001430861,24.73079376,44.19029631,1.38977466,0.630805207,6.687638998,8.356840332,0.183662972,0.05764325,0.115623606,0.217400903,0,100,0,0,0,0,0,23.84244667,0,99.41487171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585128286,0,0
MTR9-0916,49.9509,201165.6213,4.167,27874.1916,7.411652401,1.020634339,0.008520343,173596.5902,137902.7612,0.005662001,173371.5308,137755.5895,0.000124276,0,0.073432726,3.451730117,2.05E-05,3.48E-05,0.000179377,6.96E-05,0.952119883,0.933312107,1.959455614,1.87382053,0.886047073,0.000799043,0.623280903,0.25121539,0.085213069,0.01444899,0.177551312,13.29149664,0.081455419,23.33174421,33.68705053,1.775428563,15.83543241,0.51074736,0.974181168,0.87595222,0.000290591,0.751214252,0.329627497,0.094674674,0.009867192,0.241158563,15.7630071,0.12537404,29.25349268,36.02349063,2.67863266,7.988902896,2.31080854,3.421865336,0.036670978,0.037783338,0.255169567,0.295170973,70.86820689,11.13337878,0,0.78899376,3.127879237,5.915458727,0,28.160654,2.083250743,48.03423208,0.806276982,8.113505029,0.000200432,0,0,20.19178537,1.958515463,0,1.892967981,0,0,0,0,8.038245996,0,0.655043984
MTR9-0917,8.6841,2640.6576,0.7182,360.1818,11.35943236,1.207941776,0.002272161,11552.58726,11387.23,0.001514774,19699.0017,19483.66357,0.000378694,0,0.009148113,0.650334485,0,0,0,0,0.906824693,1.179447848,1.257954058,1.772488759,0.583013867,0.117107193,0.213219616,0.057974196,0.028288408,0.006884649,0.335336925,25.11039296,0.021744584,31.92738809,34.37546011,2.368489576,0.382745571,1.032867722,0.498353137,0.643924818,0,0.605194377,0.16841495,0.065966687,0.006996467,0.766612861,29.83368399,0.025237255,32.88789161,21.72203037,4.446254641,0.377559333,5.578183018,2.371552366,0.015814243,0.009245331,0.148271135,0.38318899,77.88797381,22.11202619,0,0,0,0,0,18.91496496,0.525312331,27.91735286,0,57.87702654,0,0,0,0,0,0,0,0,0,0,0,13.68030827,0,0
MTS9-0928,3.5163,11.061,0.3753,2.1951,1.952159047,1.297994294,0,0,0,0.180815478,48174.97152,48174.97152,0,0,0,0,0,0,0,0,0.747363315,0.627540317,1.215227914,0.993191558,0.496338487,0,0,0,0,0,0.081366965,65.01220504,0,24.90642799,7.705451587,0,0,0.016273393,0,0.57400574,0,0,0,0,0,0.16400164,76.46576466,0,18.53218532,3.77203772,0,0,0.08200082,0,0.016273393,0,0.006753458,0.03403034,100,0,0,0,0,0,0,17.85628153,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTS9-0930,0.0594,2688.5691,0.0369,148.4793,12.09613947,0.721430866,0.00297556,794.3372684,467.3463124,0.00148778,357.6200626,237.6280133,0,0,0.205539063,9.184061156,0,0,0,0,0.384881464,0.386158503,0.618368364,0.6205462,0.206206342,0,0.512134875,0.199611756,0.04793628,0.007766213,0.034780583,0.004452182,0.000334751,2.813879695,19.13996557,3.067386291,27.26462935,0.386603417,0.852141014,0.367930075,0,0.812234433,0.237002734,0.029094965,0.004243016,0.192754141,0.006667596,0.005455306,9.296447384,46.61498269,3.141650048,26.99406584,4.101783885,8.094461652,0,0,0.246288022,0.14431501,0,55.04336861,0,0,0,0,0,22.66681424,0,32.36810242,0,0,0,0,0,13.66558888,0,0,1.874636586,0,0,0,0,8.065580312,0,0
MTS9-0931,8.5833,68.3775,1.0017,10.5246,7.64637843,1.052984075,0,0,0,0,0,0,0,0,0.003405857,0.243817045,0,0,0,0,0.575400732,0.581688544,1.471574205,1.606789005,0.036854228,0,0.463310299,0.105297795,0.006581112,0.002632445,0,54.60348799,0,32.63836788,10.4284304,0.522540309,0,0.993747943,0.197433366,0,0,1.094578416,0.299298786,0.017102788,0,0,50.05985976,0,28.37352488,12.53634342,1.547802292,0,4.98546263,1.086027022,0,0,0.07260283,0.189926458,99.02467917,0,0,0,0,0.975320829,0,19.98927954,24.54096742,57.94537677,0,10.2875946,0,0,0,0,1.104310628,0,0,0,0,0,0,6.121750576,0,0
MTS9-0932,0.1881,3.4767,0.0972,0.6417,0.010606276,0.927999973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172993351,0.172993351,0.166802734,0.166802734,0,0,0,0,0,0,0,97.8255242,0,2.045042713,0.129433083,0,0,0,0,0,0,0,0,0,0,0,98.03646564,0,1.26227209,0.701262272,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,22.06,39.91716283,0,0,60.08283717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
